language	member_id	form	pos	branch_gloss	layer	candidate	core_or_root_reading	support_root	classical_sources	licensed_rules	score	status
gothic	kaikki_gothic_2026_07_23:12119:en-𐍆𐌰𐌹𐍂𐌲𐌿𐌽𐌹-got-noun-O4DTj3aG	𐍆𐌰𐌹𐍂𐌲𐌿𐌽𐌹	noun	mountain	nucleus	كن	الاستتار في جوف شيء	كند	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.112509	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:12246:en-𐌰𐌿𐌲𐍉_𐌿𐌽𐍃𐌴𐌻-got-noun-NiReG1ji	𐌰𐌿𐌲𐍉 𐌿𐌽𐍃𐌴𐌻	noun	evil eye	nucleus	قم	تجمع الشيء أو تضامه في كتلة قوية مع تسنم أو ارتفاع	قمطر	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.107833	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:12151:en--𐌻𐌴𐌹𐌺𐍃-got-suffix-6tj0uHZq	-𐌻𐌴𐌹𐌺𐍃	suffix	-like, -ly. Forms adjectives from nouns and adjectives with the sense of 'similar to, characteristic of'.	nucleus	لق	الصدم أو الالتقاء بالشيء في الحيز بقوة	لقب	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.105851	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:12001:en-𐍅𐌰𐌹𐌷𐍄-got-noun-XelNaRrj	𐍅𐌰𐌹𐌷𐍄	noun	thing	nucleus	غط	دس الشيء في أثناء شيء فيُغَطَّى	غطش	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	GUT-04	0.102598	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:12241:en-𐍃𐌻𐌰𐌿𐌷𐍄𐍃-got-noun-Uz-MwGoR	𐍃𐌻𐌰𐌿𐌷𐍄𐍃	noun	slaughter	nucleus	غص	النفاذ بغلظ أو ضيق أو عُسْر	غصب	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	GUT-04	0.101015	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:12545:en-𐌷𐌹𐌻𐌼𐍃-got-noun-EVWEhgzV	𐌷𐌹𐌻𐌼𐍃	noun	helmet	nucleus	بص	النفاذ والإدراك	بصل	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-04	0.098058	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:13320:en-𐍅𐌰𐌿𐍂𐍄𐍃-got-noun-got:Q41500	𐍅𐌰𐌿𐍂𐍄𐍃	noun	root (part of a plant)	nucleus	لس	قلة مفارقة المنشأ أو المقر	ليس	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.408248	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:13320:en-𐍅𐌰𐌿𐍂𐍄𐍃-got-noun-got:Q41500	𐍅𐌰𐌿𐍂𐍄𐍃	noun	root (part of a plant)	nucleus	لت	التماسك واللزوق وما إليه وهو تداخل يلزمه النقص	ولت	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.182574	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:13202:en-𐌻𐌰𐌲𐌲𐍃-got-adj-~GbwIcZ9	𐌻𐌰𐌲𐌲𐍃	adj	long	nucleus	لس	قلة مفارقة المنشأ أو المقر	لسن	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.174078	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:13250:en-𐌱𐍉𐍄𐌰-got-noun-ZZFX4BPw	𐌱𐍉𐍄𐌰	noun	benefit, use	nucleus	مت	الامتداد مع صفة (قوة، دقة، ضعف...)	متع	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-04	0.149906	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:13356:en-𐍈𐍉𐍄𐍉𐍃-got-noun-8B6vCNjK	𐍈𐍉𐍄𐍉𐍃	noun	inflection of 𐍈𐍉𐍄𐌰 (ƕōta):	nucleus	هز	التحرك حركة خفيفة مضطربة وما يلزم ذلك من الخفة	هزل	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	SIB-03	0.144338	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:13320:en-𐍅𐌰𐌿𐍂𐍄𐍃-got-noun-got:Q41500	𐍅𐌰𐌿𐍂𐍄𐍃	noun	root (part of a plant)	nucleus	بت	القطع والانفصال	بتك	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-05	0.130744	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:13320:en-𐍅𐌰𐌿𐍂𐍄𐍃-got-noun-got:Q41500	𐍅𐌰𐌿𐍂𐍄𐍃	noun	root (part of a plant)	nucleus	رس	النفاذ بامتداد	رسخ	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.110600	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:12878:en-𐌱𐌹𐌲𐌹𐍄𐌰𐌹𐌽𐌳𐌰𐌿-got-verb-7u-zBNcp	𐌱𐌹𐌲𐌹𐍄𐌰𐌹𐌽𐌳𐌰𐌿	verb	first/second/third-person plural present passive subjunctive of 𐌱𐌹𐌲𐌹𐍄𐌰𐌽 (bigitan)	nucleus	قم	تجمع الشيء أو تضامه في كتلة قوية مع تسنم أو ارتفاع	قمطر	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.107833	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:12880:en-𐌱𐌹𐌲𐌹𐍄𐌰𐌽𐌳𐌰-got-verb-o09gWgS-	𐌱𐌹𐌲𐌹𐍄𐌰𐌽𐌳𐌰	verb	first/second/third-person plural present passive indicative of 𐌱𐌹𐌲𐌹𐍄𐌰𐌽 (bigitan)	nucleus	قم	تجمع الشيء أو تضامه في كتلة قوية مع تسنم أو ارتفاع	قمطر	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.107833	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:13447:en-𐌼𐌹𐌻𐌷𐌼𐌰-got-noun-got:Q8074	𐌼𐌹𐌻𐌷𐌼𐌰	noun	cloud (visible mass of water droplets suspended in the air)	nucleus	هم	تسيب أثناء الشيء ذوبانًا أو نحوه	همر	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.103835	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:13840:en-𐌳𐌰𐌿𐍀𐌴𐌹𐌽𐍃-got-noun-L1CMwSVF	𐌳𐌰𐌿𐍀𐌴𐌹𐌽𐍃	noun	washing, immersion in water	nucleus	نز	دقيق الجرم ينفذ بضغط أو قوة من أثناء ظاهر أو فيها	نزف	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	SIB-03	0.218218	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:14323:en-𐌰𐌻𐌰𐌱𐌰𐌻𐍃𐍄𐍂𐌰𐌿𐌽-got-noun-P10YBdzW	𐌰𐌻𐌰𐌱𐌰𐌻𐍃𐍄𐍂𐌰𐌿𐌽	noun	A type of alabastron; that is, a small container, perhaps a flask, phial or box, especially one containing ointments	nucleus	مر	الاسترسال والحركة مع صفة (حدة، قوة، اضطراب...)	مرج	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-04	0.182574	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:13865:en-𐍃𐌹𐌲𐌲𐍅𐌰𐌽-got-verb-e1aXhU~s	𐍃𐌹𐌲𐌲𐍅𐌰𐌽	verb	to sing	nucleus	قن	النفاذ في الباطن أو الأخذ إليه بعمق أو امتداد	قنع	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.162221	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:13879:en-𐌻𐌹𐌿𐌷𐍄𐌾𐌰𐌽-got-verb-YGkCzjLT	𐌻𐌹𐌿𐌷𐍄𐌾𐌰𐌽	verb	to give light, shine	nucleus	هج	غور في العمق مع حدة أو فراغ ما	هجع	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.154303	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:14377:en-𐌷𐌽𐌰𐌹𐍅𐌾𐌰𐌽-got-verb-X3PdVGCL	𐌷𐌽𐌰𐌹𐍅𐌾𐌰𐌽	verb	to lower	nucleus	هن	رخاوة المتجمع في الباطن ولطفه	هون	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.147442	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:14021:en-𐌲𐌰𐍃𐌺𐌰𐌳𐍅𐌴𐌹𐌽𐍃-got-noun-SJxQM2VB	𐌲𐌰𐍃𐌺𐌰𐌳𐍅𐌴𐌹𐌽𐍃	noun	covering, clothing	nucleus	بص	النفاذ والإدراك	بصل	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-05	0.138675	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:14088:en-𐌰𐌷𐍄𐌰𐌿𐌳𐍉𐌲𐍃-got-adj-WIZGbzcE	𐌰𐌷𐍄𐌰𐌿𐌳𐍉𐌲𐍃	adj	having lasted eight days, eight days old	nucleus	تس	ما دل على العدد تسعة	تسع	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.137604	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:14190:en-𐌲𐌰𐌱𐌰𐌹𐍂𐌷𐍄𐌾𐌰𐌽-got-verb-DOl4KuVO	𐌲𐌰𐌱𐌰𐌹𐍂𐌷𐍄𐌾𐌰𐌽	verb	to show, disclose, bring to light	nucleus	هج	غور في العمق مع حدة أو فراغ ما	هجع	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.133631	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:14088:en-𐌰𐌷𐍄𐌰𐌿𐌳𐍉𐌲𐍃-got-adj-WIZGbzcE	𐌰𐌷𐍄𐌰𐌿𐌳𐍉𐌲𐍃	adj	having lasted eight days, eight days old	nucleus	عج	التجمع مع نوع من الهشاشة أو الضعف	عجف	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	GUT-04	0.132964	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:13906:en-𐌴𐌹𐍃𐌰𐍂𐌽𐌰𐌱𐌰𐌽𐌳𐌹-got-noun-B3Bqk~Da	𐌴𐌹𐍃𐌰𐍂𐌽𐌰𐌱𐌰𐌽𐌳𐌹	noun	iron shackle or chain	nucleus	صف	الرقة مع الخلوص من الغلظ تجمعا جاسيًا أو تثنيا	صفد	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-02	0.128300	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:15250:en-𐌳𐌿𐌰𐍄𐌲𐌰𐌲𐌲𐌰𐌽-got-verb-RFyNW6Id	𐌳𐌿𐌰𐍄𐌲𐌰𐌲𐌲𐌰𐌽	verb	to approach, come up to	nucleus	دن	اندساس الشيء في أثناء أو ثباته فيه	دون	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.288675	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:15106:en-𐌿𐍆𐍃𐍄𐍂𐌰𐌿𐌾𐌰𐌽-got-verb-DSjgdPmR	𐌿𐍆𐍃𐍄𐍂𐌰𐌿𐌾𐌰𐌽	verb	to strew or spread under something	nucleus	بس	الجفاف واليبوسة	بسط	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-02	0.250000	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:14903:en-𐌹𐌽𐌽𐌲𐌰𐌻𐌴𐌹𐌸𐌰𐌽-got-verb-WxglqyL4	𐌹𐌽𐌽𐌲𐌰𐌻𐌴𐌹𐌸𐌰𐌽	verb	to enter, go in	nucleus	كر	التركز تكرارًا ومعاودة أو بقاء طويلًا لحصول النفع	كرس	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.176777	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:15109:en-𐌸𐌻𐌰𐌿𐌷𐍃-got-noun-A7az6RY9	𐌸𐌻𐌰𐌿𐌷𐍃	noun	flight	nucleus	هز	التحرك حركة خفيفة مضطربة وما يلزم ذلك من الخفة	هزم	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	SIB-03	0.171499	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:14853:en--𐌷𐌿𐌽-got-pron-got:pronoun_forming	-𐌷𐌿𐌽	pron	Forms indefinite pronouns, with the suffixed word often being preceded by the particle 𐌽𐌹 (ni).	nucleus	حن	جوف الشيء القوي أو أثنائه	حنجر	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.166667	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:14854:en--𐌷𐌿𐌽-got-adv-got:adverb_forming	-𐌷𐌿𐌽	adv	Forms indefinite adverbs, with the suffixed word often being preceded by the particle 𐌽𐌹 (ni).	nucleus	حن	جوف الشيء القوي أو أثنائه	حنجر	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.166667	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:14532:en-𐍅𐌴𐍂𐌴𐌺𐌰-got-name-h8YdwBAs	𐍅𐌴𐍂𐌴𐌺𐌰	name	a male given name	nucleus	لق	الصدم أو الالتقاء بالشيء في الحيز بقوة	لقب	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.161690	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:14868:en-𐌲𐌰𐌻𐌴𐌹𐌸𐌰𐌽-got-verb-qzByqgfe	𐌲𐌰𐌻𐌴𐌹𐌸𐌰𐌽	verb	to depart, go away, set out (for)	nucleus	قل	الرفع بصورة من الصور	قلع	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.160357	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:14910:en-𐌼𐌹𐌸𐌹𐌽𐌽𐌲𐌰𐌻𐌴𐌹𐌸𐌰𐌽-got-verb-jkgvfrPM	𐌼𐌹𐌸𐌹𐌽𐌽𐌲𐌰𐌻𐌴𐌹𐌸𐌰𐌽	verb	to enter together (with someone)	nucleus	كر	التركز تكرارًا ومعاودة أو بقاء طويلًا لحصول النفع	كرس	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.144338	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:14837:en-𐌲𐌰𐍃𐌺𐌰𐍀𐌰𐌽𐌹𐌽-got-verb-SBg0QJm-	𐌲𐌰𐍃𐌺𐌰𐍀𐌰𐌽𐌹𐌽	verb	weak dative masculine/neuter singular of 𐌲𐌰𐍃𐌺𐌰𐍀𐌰𐌽𐍃 (gaskapans), the past participle of 𐌲𐌰𐍃𐌺𐌰𐍀𐌾𐌰𐌽 (gaskapjan)	nucleus	قص	نوع من القطع مع التسوية والتتابع الممتد	قصف	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.136083	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:15772:en-𐌰𐌿𐌳𐌰𐌲𐌹𐌽𐍃-got-adj-HUHvpHdZ	𐌰𐌿𐌳𐌰𐌲𐌹𐌽𐍃	adj	weak genitive masculine/neuter singular of 𐌰𐌿𐌳𐌰𐌲𐍃 (audags)	nucleus	قص	نوع من القطع مع التسوية والتتابع الممتد	قصف	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.166667	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:16154:en-𐌰𐍄𐌸𐌹𐌽𐍃𐌰𐌽-got-verb-dhYP~Wmy	𐌰𐍄𐌸𐌹𐌽𐍃𐌰𐌽	verb	to draw, drag or pull towards	nucleus	نز	دقيق الجرم ينفذ بضغط أو قوة من أثناء ظاهر أو فيها	نزع	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	SIB-03	0.138086	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:15309:en-𐌰𐌽𐌰𐌺𐌿𐌽𐌽𐌰𐌹𐌽𐍃-got-noun-1wr8phUg	𐌰𐌽𐌰𐌺𐌿𐌽𐌽𐌰𐌹𐌽𐍃	noun	reading	nucleus	نق	فراغ في العمق لغليظ ينفذ فيه أو منه	نقذ	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.136083	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:15309:en-𐌰𐌽𐌰𐌺𐌿𐌽𐌽𐌰𐌹𐌽𐍃-got-noun-1wr8phUg	𐌰𐌽𐌰𐌺𐌿𐌽𐌽𐌰𐌹𐌽𐍃	noun	reading	nucleus	قن	النفاذ في الباطن أو الأخذ إليه بعمق أو امتداد	قنط	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.132453	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:15803:en--𐌲𐍃-got-suffix-kEekiOsC	-𐌲𐍃	suffix	-y, -ic; forms adjectives from nouns and verbs with a sense of 'being, having, or doing'.	nucleus	جس	الاختراق الحسي أو المعنوي	جوس	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.131559	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:15803:en--𐌲𐍃-got-suffix-kEekiOsC	-𐌲𐍃	suffix	-y, -ic; forms adjectives from nouns and verbs with a sense of 'being, having, or doing'.	root	جوس	جوس1 جَاسَ, aor. ـُ (S, TA,) inf. n. جَوْسٌ, (A, K,) He sought for, or after, (Zj, S, A, K,) a thing, (Zj, A, K,) or news, or tidings, (S,) with the utmost of his endeavour. (Zj, A, K.) b2: [Hence,] جَاسُوا خِلَالَ الدِّيَارِ, (S, A,) in the Kur [xvii. 5], (T…	جوس	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.131559	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:15338:en-𐌰𐌽𐌰𐌻𐌰𐍄𐌾𐌰𐌽-got-verb-ktnbnM9q	𐌰𐌽𐌰𐌻𐌰𐍄𐌾𐌰𐌽	verb	to prevent, hinder	nucleus	من	القوة والثبات مع صفة (نقص، وثاقة، حجز)	منع	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.130744	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:15314:en-𐌰𐌽𐌰𐌻𐌰𐌲𐌾𐌰𐌽-got-verb--40zbwYl	𐌰𐌽𐌰𐌻𐌰𐌲𐌾𐌰𐌽	verb	to lay upon	nucleus	نم	انتشار من باطن الشيء إلى ظاهره مع لطف ما	نمل	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.129099	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:15400:en-𐌰𐌽𐌰𐌵𐌹𐌼𐌰𐌽-got-verb-ZwmtvMBN	𐌰𐌽𐌰𐌵𐌹𐌼𐌰𐌽	verb	to come upon	nucleus	نم	انتشار من باطن الشيء إلى ظاهره مع لطف ما	نمل	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.129099	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:15531:en-𐌰𐌽𐌰𐍄𐌹𐌼𐍂𐌾𐌰𐌽-got-verb-679VKOg0	𐌰𐌽𐌰𐍄𐌹𐌼𐍂𐌾𐌰𐌽	verb	to build upon	nucleus	نم	انتشار من باطن الشيء إلى ظاهره مع لطف ما	نمل	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.129099	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:16480:en-𐌲𐌰𐌻𐌹𐍃𐌰𐌽-got-verb-Vs3Xhnwl	𐌲𐌰𐌻𐌹𐍃𐌰𐌽	verb	to gather together	nucleus	جم	التجمع والكثرة	جمع	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.500000	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:16978:en-𐌲𐌰𐌲𐌰𐌲𐌲𐌰𐌽-got-verb-Vs3Xhnwl	𐌲𐌰𐌲𐌰𐌲𐌲𐌰𐌽	verb	to gather together	nucleus	جم	التجمع والكثرة	جمع	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.500000	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:16945:en-𐌵𐌹𐌸𐌿𐌷𐌰𐍆𐍄𐍉-got-noun-Fazvn~aN	𐌵𐌹𐌸𐌿𐌷𐌰𐍆𐍄𐍉	noun	a pregnant woman	nucleus	كت	تداخل الشيء بعضه في بعض فيدق وينحصر	كتب	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	GUT-01	0.267261	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:17045:en-𐌽𐍉𐍄𐌹𐌽-got-noun-P5snMk0v	𐌽𐍉𐍄𐌹𐌽	noun	dative singular of 𐌽𐍉𐍄𐌰 (nōta)	nucleus	تم	التميز الشيء مستقلا	يتم	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.235702	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:16783:en-𐌿𐌶𐌴𐍄𐌹𐌽-got-noun-MBwKfvgP	𐌿𐌶𐌴𐍄𐌹𐌽	noun	dative singular of 𐌿𐌶𐌴𐍄𐌰 (uzēta)	nucleus	تم	التميز الشيء مستقلا	يتم	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.204124	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:16312:en-𐌱𐌰𐍂𐌽𐌹𐍃𐌺𐌴𐌹-got-noun-TmriZqLB	𐌱𐌰𐍂𐌽𐌹𐍃𐌺𐌴𐌹	noun	childish thing	nucleus	لق	الصدم أو الالتقاء بالشيء في الحيز بقوة	لقف	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.182574	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:16791:en-𐌷𐌹𐌼𐌹𐌽𐌰𐌺𐌿𐌽𐌳𐌹𐌽𐍃-got-adj-FRZ6cIJv	𐌷𐌹𐌼𐌹𐌽𐌰𐌺𐌿𐌽𐌳𐌹𐌽𐍃	adj	weak genitive masculine/neuter singular of 𐌷𐌹𐌼𐌹𐌽𐌰𐌺𐌿𐌽𐌳𐍃 (himinakunds)	nucleus	قص	نوع من القطع مع التسوية والتتابع الممتد	قصف	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.166667	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:16954:en-𐍂𐌹𐌺𐌰𐌽-got-verb-Vfve7qkd	𐍂𐌹𐌺𐌰𐌽	verb	to heap up	root	ركم	ركم1 رَكَمَ الشَّىْءَ, aor. ـُ (S, M,) inf. n. رَكْمٌ (M, K,) He heaped up, piled up, or accumulated, the thing; i. e. he collected together the thing, and put, or threw, one part of it upon another; (S, K; *) or he put, or threw, one part of the thing upon a…	ركم	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.164399	REVIEW-CANDIDATE-NOT-VERDICT
gothic	kaikki_gothic_2026_07_23:17100:en-𐌰𐌹𐍅𐌰𐍂𐌴𐌹𐌺𐍃-got-name-h8YdwBAs	𐌰𐌹𐍅𐌰𐍂𐌴𐌹𐌺𐍃	name	a male given name	nucleus	لق	الصدم أو الالتقاء بالشيء في الحيز بقوة	لقب	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.161690	REVIEW-CANDIDATE-NOT-VERDICT
